종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 시가총액회전율,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
코오롱생명과학,2009-04-07,80370000000,0.265038949,1.521216174,1.267153798,0.222942325,31.53170028,9.853440223,25.31805924,0.082121212,6.581212121,606.9986254,318.7071707,0.109448939,-0.107764994,3.94,-0.232441472,91.21909091
뷰웍스,2009-04-10,54431190000,0.588840251,6.590178012,0.116097743,0.272505653,12.43506019,3.81719351,10.03540459,0.059848485,7.620454545,459.6866927,314.8158239,0.00407493,-0.140916571,3.88,0.125984252,95.62780303
에스앤에스텍,2009-04-14,43663920000,0.274725086,1.772446461,0.931423585,0.347533593,18.69043229,2.404833369,8.714033332,0.074242424,8.195454545,554.0221113,307.7517888,-0.063753244,-0.160575011,3.78,0.198704104,93.93318182
에이테크솔루션,2009-04-17,54000000000,0.142112329,0.850896063,2.723670268,0.144141689,10.40842245,3.937682043,8.398360006,0.047727273,7.536969697,341.3430212,299.7051295,0.004278628,-0.1926127,3.72,0.992709599,95.46681819
엔에스브이,2009-04-17,36335000000,0.290371619,1.294780977,1.410723841,0.071950449,25.61134297,5.866673355,13.45698122,0.088939394,8.81530303,569.6624854,299.7051295,0.004278628,-0.1926127,3.72,0.020942408,90.98477273
에스티오,2009-04-17,24994005000,0.691725208,1.922324119,1.078552964,0.320880798,4.498403618,1.13700739,3.259619049,0.028484848,6.502121212,240.1253833,299.7051295,0.004278628,-0.1926127,3.72,-0.094808126,97.15780303
티플랙스,2009-04-23,17259000000,0.125885787,2.281101154,1.148893064,0.091977896,8.405325453,1.464031997,8.083429643,0.041969697,6.279393939,302.7529744,291.9551608,-0.031511992,-0.085313111,3.7,-0.158349328,96.70204545
네프로아이티,2009-04-24,15300000000,0.728706229,0.989672305,1.743850415,1.162867139,24.72119112,3.143090607,5.376932975,0.052424242,8.162424242,396.3900243,290.4737775,-0.014738916,-0.091400394,3.57,-0.596521739,97.06333334
우림피티에스,2009-04-28,86873000000,0.317355838,1.305985611,0.634813301,0.711707734,11.07525302,4.269131383,7.78215187,0.060151515,8.924545455,414.7237508,285.2449036,0.051713708,-0.059027962,3.5,-0.261481481,90.9205303
신텍,2009-04-30,68127712500,0.188360142,1.070210473,2.347741573,0.659928885,40.9718571,7.430275882,14.48038319,0.055,8.538181818,360.0703876,282.6400284,0.003832488,0.01018056,3.59,-0.003891051,89.93765152
흥국,2009-05-12,22377600000,0.142157743,1.637208376,0.497206227,0.043209444,14.5118686,2.21898518,8.626841566,0.089850746,9.268507463,686.0832032,277.8762362,-0.006765746,-0.040234889,3.83,-0.367507886,97.34544776
SDN,2009-05-19,1E+11,0.169879253,1.133604482,3.241686975,0.687487794,26.9159965,7.19664155,21.92361471,0.056567164,7.626865672,478.2377719,270.853247,-0.078678874,-0.011694309,3.86,0.058295964,98.52731343
한국정밀기계,2009-05-19,1.6808E+11,0.299962662,1.112001866,2.111226469,0.74256552,15.69626835,6.564523458,11.25783725,0.051791045,7.567164179,363.4973986,270.853247,-0.078678874,-0.011694309,3.86,-0.195147679,82.11425373
에이치디,2009-05-21,69275000000,0.190853361,1.193218546,1.651147907,0.447763442,10.08284658,2.83346751,4.838276562,0.037164179,6.671044776,308.3558201,268.317302,-0.084074041,-0.042443266,3.84,-0.3125,96.78843284
스맥,2009-05-26,19775000000,0.643895876,8.055924922,0.206539662,-0.142907884,8.418087858,1.274884286,6.647265167,0.060895522,7.401641791,501.0232633,262.092375,-0.036493085,-0.073615074,3.79,-0.193509615,98.12432836
이엔에프테크놀로지,2009-05-28,78100000000,0.280309778,1.90676248,0.806979668,0.342002855,16.63435993,4.207111241,9.636158458,0.031044776,6.045223881,225.8277793,260.6226139,-0.001765462,-0.05738141,3.87,0.09929078,93.08955224
차이나그레이트,2009-05-29,1.7E+11,0.263470124,1.549808924,1.096350652,-0.162964661,13.25552848,3.35341086,8.37963163,0.055151515,6.32469697,427.8029717,260.3806887,-0.016282148,-0.051591251,3.83,-0.009615385,93.13060606
어보브반도체,2009-06-05,34804548900,0.225494911,3.296649769,0.516396685,0.301578811,10.3177553,2.366182154,8.089736021,0.061969697,6.805454545,510.0290853,260.6333231,-0.019447752,-0.044357282,3.87,0.102236422,96.22757576
동일금속,2009-07-28,56000000000,0.201257067,1.364873199,0.722219261,0.705755493,4.204645331,1.797913068,2.975197778,0.052537313,5.642985075,395.1373549,255.8904685,-0.030426849,-0.062681497,4.16,0.025445293,98.00455224
게임빌,2009-07-30,82271700000,0.779686056,6.099886009,0.295295929,0.2521887,19.65144848,7.169861829,13.08713866,0.04880597,5.237164179,328.0095585,254.3761608,-0.032690396,-0.088357286,4.15,0.50928382,89.53171642
에스앤더블류,2009-08-05,48240000000,0.19486623,1.435058404,1.405741126,0.315162772,13.54930006,1.13584144,5.082720137,0.02641791,4.956716418,259.9863663,251.2887274,-0.058016857,-0.184701091,4.43,0.076754386,97.27768657
동국S&C,2009-08-31,6.28573E+11,0.268728095,0.891118583,4.806292315,1.242231827,103.1948181,10.94104282,9.834845119,0.039242424,5.871060606,266.8201896,221.3072614,-0.097882262,-0.118401125,4.38,0.048805815,88.06833334
제넥신,2009-09-15,1.08617E+11,0.91552712,23.96895795,1.071132781,0.106347585,-137.6514048,10.23495157,-885.0747207,0.047727273,7.604242424,394.0067762,206.6081185,-0.053181083,-0.103454592,4.47,-0.131736527,96.30825758
톱텍,2009-09-15,58240000000,0.115499118,1.25869227,1.533230091,0.926737869,23.24577713,8.155471535,21.4216441,0.156212121,8.264090909,1114.705937,206.6081185,-0.053181083,-0.103454592,4.47,-0.041899441,97.8005303
디에스케이,2009-09-23,30000000000,0.240054624,2.425656829,0.736143404,0.025215372,16.04785958,4.170415915,14.68391888,0.238787879,9.371969697,1828.020268,204.7269836,-0.038829445,-0.178192572,4.47,-0.091040462,98.82522728
모린스,2009-09-25,2.76644E+11,0.302392997,4.427359164,0.188231016,66.93600295,14.97412743,6.045328799,11.74977933,0.040909091,6.227878788,287.7665241,203.7710155,-0.010319058,-0.198706243,4.43,-0.025287356,86.01893939
케이엔더블유,2009-09-29,48400000000,0.254698602,2.001218157,1.50751912,0.211968719,26.38346636,7.231294287,16.13080982,0.082272727,7.930606061,547.5426813,204.1462479,-0.012866068,-0.106384317,4.47,0.015873016,91.45583333
아이앤씨,2009-10-06,1.85299E+11,0.579193258,2.815116829,1.007462486,2.386423099,27.80369099,14.77259942,18.80468975,0.046268657,6.52119403,330.5471218,212.2212295,0.090408964,-0.094144498,4.44,-0.268965517,92.81626866
NHN벅스,2009-10-06,91268424000,0.368807723,1.145964064,1.356881771,1.195312957,37.00915231,10.18010318,30.19504135,0.201044776,8.779701493,1494.912982,212.2212295,0.090408964,-0.094144498,4.44,-0.177257525,96.12604478
셀바스AI,2009-12-10,32194494000,0.489981913,1.440704819,1.141115893,0.75776506,74.89068174,17.6408958,65.33969618,0.173076923,8.626,1036.96283,259.2091846,0.059699663,-0.012792152,4.26,-0.239495798,95.71007692
멜파스,2009-12-18,2.22437E+11,0.226600577,1.78738381,0.630556887,-0.011689779,145.1270333,21.94404598,160.4618607,0.063846154,5.962153846,387.2198572,262.476814,0.020495154,0.013670447,4.2,-0.322459222,81.10330769
위메이드,2009-12-18,4.4268E+11,0.923238706,4.419111071,0.443570986,0.842309722,15.01198281,4.902098408,9.027230127,0.016461538,5.186615385,108.5251612,262.476814,0.020495154,0.013670447,4.2,-0.044421488,69.61476924
ITX-AI,2009-12-22,34398000000,0.320826243,1.366171338,1.481698433,0.241055825,7.785506987,2.957192719,6.731782239,0.040923077,4.991692308,296.5763837,262.0480725,0.027867702,0.061821097,4.31,-0.099798387,96.67930769
디와이피엔에프,2009-12-22,78000000000,0.222935035,1.142358333,2.128681201,0.737009073,15.74692693,7.462115414,10.40339156,0.029384615,5.570153846,229.3612169,262.0480725,0.027867702,0.061821097,4.31,-0.235238095,93.9433077
KPX생명과학,2009-12-22,93000000000,0.15459907,4.201465405,0.25201572,0.333647835,10.45086618,2.358031484,8.504852381,0.024461538,4.239538462,172.6531712,262.0480725,0.027867702,0.061821097,4.31,-0.155266015,95.604
코디,2010-01-05,29210124000,0.297837907,1.046079512,1.195992993,0.77402056,19.6663018,4.531407114,12.24907968,0.229692308,9.590615385,1413.073681,258.9703335,-0.05244893,0.110706772,4.36,-0.184501845,95.5423077
승화프리텍,2010-01-06,35737800000,0.175886315,1.033174383,1.526689681,-0.077289469,11.61136091,1.542011834,4.826739466,0.019384615,4.601384615,150.7075757,257.1674525,-0.060710046,0.071356586,4.43,-0.324863884,98.94807693
폴라리스우노,2010-01-15,68250000000,0.467820757,5.246947221,0.356931817,0.801960111,10.82153616,2.70832039,7.164644647,0.030461538,6.652461538,233.1272079,242.5809593,-0.075204102,0.042133861,4.24,-0.053180396,94.54369231
아세아텍,2010-01-26,71750000000,0.223632622,2.281267411,0.57017635,0.177019918,8.456638164,0.897025315,3.727487521,0.030923077,6.288461538,212.0368314,223.3179013,-0.008408834,0.010356664,4.21,-0.176634214,91.07253847
우리넷,2010-01-27,37041486000,0.283992631,2.562296687,0.559897796,2.340266509,6.467672536,1.874325446,5.641584117,0.057846154,6.288153846,451.2965991,221.6093066,0.005441202,0.014537588,4.23,-0.283101045,96.714
스타플렉스,2010-01-27,81000000000,0.179735696,0.74748616,1.2806899,0.240047346,7.626009258,1.655388829,4.046733559,0.043692308,6.356769231,320.2252019,221.6093066,0.005441202,0.014537588,4.23,-0.022026432,93.69738462
금강제강,2010-02-02,84000000000,0.186792151,1.125541436,1.342181087,0.884200025,11.55568127,2.670563417,9.584994752,0.03546875,4.91625,228.0143237,216.4974706,0.037765757,0.083659393,4.27,-0.331460674,84.90554688
모베이스,2010-02-04,79200000000,0.168874139,1.415127995,0.915470159,0.828049022,6.510944627,2.539509821,8.207554146,0.05265625,6.36515625,329.1021249,214.8346033,0.005346454,0.054976431,4.26,-0.492917847,93.52585938
지스마트글로벌,2010-02-04,82205077500,0.290053608,1.807412132,0.94323356,4.74703054,6.216156676,1.856917543,4.975716588,0.0459375,5.34328125,345.7985778,214.8346033,0.005346454,0.054976431,4.26,-0.303288672,94.5978125
하이소닉,2010-02-09,61908197000,0.181519176,1.257890847,1.100879,0.803142186,5.064915015,2.098494562,3.004488327,0.0625,5.48125,418.7064285,212.2673725,0.017324919,0.30201537,4.27,0.263235294,94.71078125
인포바인,2010-02-09,98010000000,1,3.257908899,0.350846613,0.588212105,8.176149014,3.701379066,4.920782955,0.05546875,7.05140625,378.1085381,212.2673725,0.017324919,0.30201537,4.27,-0.081460674,93.1403125
이미지스,2010-02-26,29481126000,0.475212336,7.272295944,0.155340408,2.690508411,13.27419676,4.352077557,9.795627618,0.23703125,10.6490625,1509.384726,211.642679,-0.086839043,0.173341303,4.1,0.322268326,98.41335938
