종목명,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
썬텍,0.283823553,0.184938997,0.435775177,1.589591571,0.920362225,0.711184368,17.71992917,5.233395331,6.557228283,0.551224543,4.727719551,7.353467484,3.204458596,4.830363485,0.111476932,0.06967011,0.254135274,184.456641,0.276470588,-0.235294118,-0.105882353
티비씨,0.376135709,0.128468541,0.065747309,11.55920493,11.54404171,0.068592611,240.1060517,3.324319453,383.0425028,-0.154817909,0.447647247,14.32642863,0.941924135,14.15799334,0.165563354,0.06967011,0.240432132,181.5383641,-0.153333333,-0.169333333,-0.110666667
에이루트,0.319036035,0.185704702,0.225280085,2.461633893,2.194860412,0.436586241,15.3766497,13.52212481,14.59425807,0.090425168,-0.104842076,8.611721586,1.94004937,5.252230186,0.125660924,0.067256379,0.261858757,179.9361389,-0.121818182,-0.246363636,-0.179090909
디에이치피코리아,0.455777922,0.03173837,0.012445562,2.384304136,2.211930267,1.565863676,1.33454612,4.544421472,24.86394585,-0.272092567,-0.685762686,358.4938314,4.46165721,27.3054657,0.094418547,0.067256379,0.258611856,180.2421032,0.00125,-0.05,-0.11
대정화금,0.266266381,0.16035389,0.175277443,2.154607251,1.451056176,0.401794588,25.62745654,4.914568843,6.640451176,0.193213305,0.634812584,10.33559607,1.811596852,8.171491931,0.006345128,0.067256379,0.141462199,188.0203594,0.22826087,0.47826087,0.119565217
이브이첨단소재,0.12942383,0.045102989,0.204823715,0.837749925,0.554282425,2.493123926,4.005840961,6.487475476,9.897716505,0.378644961,0.377239266,18.30130454,3.748541193,9.56113718,-0.034488155,0.067256379,0.270728918,191.151873,0.144444444,0.261111111,-0.038888889
인텍플러스,0.33435688,0.095234316,0.238578393,2.016797542,1.412635984,0.823913486,6.478178883,3.007333484,4.105770522,0.047940599,0.17571338,21.50693223,5.131089328,23.82499135,-0.058076497,0.069987837,0.173943416,193.0154014,0.111428571,0.357142857,-0.057142857
티에스이,0.231249557,0.092977389,0.053487456,3.810539982,2.928192747,0.131513672,inf,4.786488285,8.531051417,-0.198774655,-0.14733943,35.36031996,1.891333575,13.1242011,-0.058076497,0.069987837,0.173943416,193.0154014,0.004444444,-0.527777778,-0.695555556
알서포트,,,,,,,,,,,,,,,-0.058076497,0.069987837,0.173943416,193.0154014,-0.044,-0.03,-0.108
씨그널엔터테인먼트그룹,0.124594516,0.058494,0.167943126,4.001345181,3.324294314,0.33008533,26.61984692,6.793426009,15.03383842,0.760976978,0.95983803,11.03631367,1.853473017,10.43264866,-0.086031537,0.069987837,0.105098525,187.3946831,0.031764706,0.2,-0.161176471
다나와,1.0,0.358846244,0.355287092,5.116892376,5.116892759,0.312994413,215.5469096,6.335837715,,0.245256924,0.28318928,16.74690318,5.949958531,14.04315385,-0.086031537,0.069987837,0.105098525,187.3946831,-0.282142857,-0.260714286,-0.359285714
블루콤,0.162160271,0.080709084,0.150981398,9.854298883,8.854818492,0.055178256,inf,12.84348239,23.91769633,0.412284406,2.263226817,12.13337997,1.831914673,15.63636799,-0.042982742,0.069987837,0.096379193,186.6228459,0.0625,0.016666667,0.125
인트론바이오,0.572388404,0.193542655,0.170540868,2.011976989,1.838355885,0.848373271,3.984503866,2.828286534,14.89722275,0.425494542,3.696301895,46.36468032,7.907072825,28.82981778,-0.042982742,0.069987837,0.096379193,186.6228459,-0.039344262,0.190163934,0.296721311
엘비세미콘,0.321150119,0.278097173,0.579870269,0.5649971,0.427801872,2.385346726,5.29022942,5.666606275,11.7722058,0.5131533,1.038805798,16.37780584,9.497002674,9.550192335,0.028435065,0.069022367,0.049349058,183.4407561,-0.180851064,-0.040425532,-0.323404255
제이엔케이히터,0.198655111,0.149018233,0.365824355,1.996329751,1.969265855,0.781436755,75.62412006,6.120577787,158.6357339,0.272369213,1.444501245,11.11596413,4.066490407,8.413251013,0.028435065,0.069022367,0.049349058,183.4407561,0.051470588,0.136029412,0.878676471
딜리,0.414888448,0.218899767,0.213478038,9.203711102,8.051782939,0.084330297,inf,12.64341818,10.76281,-0.102386417,-0.226623621,9.206778006,1.965444909,8.29850767,0.028435065,0.069022367,0.049349058,183.4407561,-0.3025,-0.1875,-0.2925
케이아이엔엑스,0.378761603,0.159582837,0.125957781,7.054557968,7.044789842,0.078977903,inf,7.153476295,1130.015298,0.161964686,0.158191068,17.11865412,2.15622768,9.719795707,0.089103629,0.069022367,0.203094822,179.6177187,-0.3625,-0.29875,-0.3
티피씨글로벌,0.17809119,0.073890904,0.166147388,1.611415982,1.220227597,0.542450397,5.423265508,5.559446774,8.420591632,0.040307701,-0.209522876,7.803947637,1.296605518,8.153533342,0.089103629,0.069022367,0.203094822,179.6177187,-0.172115385,0.528846154,0.828846154
나노신소재,0.468406646,0.258636242,0.266456013,2.141532806,0.622179138,1.15520749,8.945482184,4.573257083,1.23658327,0.633908654,0.462918317,26.0205201,6.933324041,18.46238826,0.080700326,0.069022367,0.221228043,178.8296045,-0.035294118,0.1,0.079411765
부스타,0.213013956,0.070430422,0.135427645,3.133057791,2.384091882,0.316903146,751.8675198,4.874313398,7.890475459,0.034205552,0.964507888,8.150082126,1.103746432,6.941843776,0.023058961,0.069022367,0.264447751,167.5410999,1.014285714,0.573809524,0.219047619
티케이케미칼,0.124332272,0.080757154,0.343625165,0.752386657,0.640209353,2.175197756,11.09961782,22.02427415,31.9417631,0.134906817,0.418250407,9.777642716,3.359844096,4.943728414,-0.006007572,0.041354911,0.130083598,139.7577545,-0.229,-0.181,-0.509
이퓨쳐,0.629653859,0.266394377,0.259719866,7.153484799,5.827358268,0.344807754,20.91914095,2.535084921,5.295520707,0.15236005,0.142709612,8.593456798,2.231891449,6.960400105,-0.008993914,0.041354911,0.135273013,140.1646283,0.3390625,0.2375,-0.35078125
골프존뉴딘홀딩스,0.555945646,0.337983426,0.418884042,7.267791325,7.152955092,0.137836702,inf,32.10269731,86.11041834,0.384751881,0.195091923,15.55793338,6.516970013,16.01608704,0.106410843,0.03472724,0.21131695,175.1088338,-0.176470588,-0.229411765,-0.338823529
KMH,0.53462703,0.338452684,0.330018405,1.878417252,1.856536876,0.26405928,377.9470878,7.329896343,234.0721086,0.472167341,0.414482905,16.00390086,5.281581829,9.402149493,0.174771091,0.03472724,0.223414558,182.1534134,-0.373684211,-0.226315789,-0.142105263
엘아이에스,0.291278383,0.188454107,0.602684355,1.306754161,1.024935894,1.765770098,27.43560212,3.985666173,8.739575914,2.942544071,4.547859118,15.01248465,9.047789626,11.70363972,0.057222938,0.033041538,0.266750778,189.5273063,-0.258823529,-0.6,-0.45
완리,0.37820895,0.332521179,,1.374769074,1.150670548,,136.2172726,8.969313939,26.65992712,0.332520471,0.50217081,6.477286567,,4.104988261,0.032631043,0.033041538,0.265868162,199.2680015,-0.33902439,0.12804878,0.118292683
스카이이앤엠,0.242339778,0.153015288,0.232318427,1.989502652,1.323310935,0.745625154,11.04667317,16.7882711,8.779984387,0.338507202,0.292468336,11.6257994,2.700887425,6.762626036,0.029592044,0.033041538,0.262081713,199.9081607,0.385714286,0.0,0.203571429
넥스트아이,0.475010261,0.380829002,0.58551942,3.371332665,2.625579625,0.36530922,inf,8.127786346,5.501131846,0.248269154,0.81070995,8.269421763,4.841907031,8.580274599,0.029592044,0.033041538,0.262081713,199.9081607,-0.363,-0.509,-0.437
유니드코리아,0.233193555,0.161549528,0.282514743,1.37541364,1.339450802,1.564345588,9.524622479,1.892458335,61.05941215,0.125799581,0.095018416,15.76005083,4.452446706,9.782653463,0.013207319,0.033041538,0.150724702,202.4919743,-0.387931034,0.220689655,0.117241379
서연탑메탈,0.130276003,0.103454498,0.213618557,2.453763374,2.354239091,0.397725232,63.13304303,2.658372143,61.42402451,0.549211754,0.969580155,9.270709492,1.980395587,7.760295618,-0.049725528,0.033041538,0.145060662,209.8003245,0.096923077,-0.233846154,-0.187692308
대양전기공업,0.215710608,0.140726802,0.160861038,1.936493779,1.739222956,0.363996627,81.22981789,5.643261358,19.83388966,0.014998556,0.054538966,8.58859445,1.381570217,6.326163811,-0.040514562,0.02582663,0.236160008,220.1630002,-0.105555556,0.2,0.003333333
옵티시스,0.484022831,0.249254535,0.235092154,4.476376115,3.655087233,0.472211673,17.81356291,5.645366978,6.370198472,0.487228529,1.514033357,12.53977817,2.948003462,9.177970368,-0.059975841,0.02582663,0.249499539,223.6207643,-0.203947368,-0.214473684,-0.188157895
나이벡,0.641646113,0.093103684,0.039916988,1.108915288,0.744127989,2.651483074,1.146195156,6.389265447,6.12151605,0.005747886,0.093141536,207.8757841,8.297775227,26.88349849,-0.079631973,0.02582663,0.208656386,224.3220472,-0.298,-0.239,-0.237
상아프론테크,0.175943125,0.079481796,0.101883842,1.823806175,1.297120577,0.686994931,12.29056606,5.264870213,9.935512554,0.525081187,0.509094507,14.69908925,1.497599685,5.560562209,-0.074809253,0.02582663,0.117728572,236.8578013,-0.268333333,-0.128333333,-0.193333333
시티랩스,0.224588345,0.118143728,0.357915745,1.300255691,1.224390938,0.631731715,21.38685931,10.02951205,106.3313056,0.731212613,16.45469429,8.306092119,2.972881149,5.567476692,-0.012412964,0.02582663,0.163905295,247.1052217,-0.190140845,-0.204225352,-0.585915493
제닉,0.638857647,0.149482058,0.577150438,1.3619208,1.037706284,0.920424707,29.3689865,11.74179511,20.54729591,1.34045754,3.089894961,9.687414958,5.591095786,6.211723604,0.004502635,0.026706089,0.183195531,250.442428,0.793181818,1.118181818,0.668181818
아이씨디,0.330414892,0.22740299,0.286062727,2.656393287,1.944582684,0.601221014,37.6589442,3.82736202,4.917182942,3.035577289,6.599060078,10.23097142,2.926699589,7.564189589,0.033370412,0.026706089,0.162152456,250.9166617,0.911764706,0.664705882,0.667647059
제이씨케미칼,0.152018452,0.114550112,0.471934289,1.130274009,0.865088053,1.618397589,18.51192989,6.843498296,10.26676998,0.787786063,1.336063059,9.818014884,4.633457871,8.104509622,0.038351412,0.026706089,0.228363956,250.5109433,-0.208333333,-0.2,-0.222222222
화진,0.232696136,0.118934876,0.236297055,1.023682075,0.796827036,0.985799738,5.425935364,7.338363432,16.11556299,-0.014056176,1.005367957,10.47105457,2.47427936,7.407532905,0.030404845,0.026706089,0.218195573,250.3190448,-0.109302326,-0.215116279,0.030232558
원익피앤이,0.267218471,0.107834156,0.251003636,1.326265233,0.735615519,1.139398261,22.04109464,6.48560177,4.020174711,0.733612419,0.681136772,12.41211498,3.115485986,10.55092995,-0.026691892,0.031165171,0.382800335,268.6816762,-0.03125,0.18625,0.03125
대한과학,0.287256607,0.109932287,0.2409702,1.586923145,0.778538821,1.436887366,28.12631531,8.478939249,4.326487131,0.174552513,0.036214642,6.300410173,1.518211098,4.666575948,-0.05205314,0.036180364,0.293462819,277.1972949,1.01,1.5,1.226666667
로보스타,0.185334925,0.083197418,0.421210938,1.279384513,0.737125489,1.834189417,9.486396649,6.223574651,6.296227976,1.126917995,3.496319854,6.520005926,2.74629781,5.460387905,-0.081928609,0.036180364,0.326237889,270.8914163,0.179310345,0.49137931,0.375862069
케이맥,0.479504814,0.249023908,0.286956724,1.630999425,1.410357551,0.736857315,11.06694748,1.808150844,10.81919759,0.621771971,4.262861677,15.34493735,4.403332947,11.21545604,-0.150895676,0.036180364,0.424322026,262.022886,0.344827586,0.296551724,-0.113793103
원익테라세미콘,0.299868824,0.152090032,0.362967563,1.364142093,1.120441788,0.983243245,15.38813865,4.804182501,15.29062468,3.212473625,47.6692463,18.548648,6.73255756,13.19401336,-0.148338952,0.03603411,0.242703452,254.3196522,0.940740741,1.274074074,1.103703704
씨엔플러스,0.204739847,0.116037605,0.292903226,1.374513123,1.140458765,1.041762273,24.71311105,5.199033308,20.23921768,0.445066394,-0.049049774,10.19380975,2.985799765,5.835483932,-0.141755578,0.03603411,0.282533145,254.4460683,-0.14,-0.052173913,-0.203478261
에스엠코어,0.148041919,0.097963398,0.21202461,1.741589104,1.712908923,0.868480972,70.49209481,2.314702017,121.1328792,0.688060572,0.418814351,11.73662714,2.488453791,8.677837152,-0.162412247,0.03603411,0.287841912,256.1241422,1.194117647,1.094117647,0.635294118
씨큐브,0.422891739,0.180244754,0.120275972,1.884057529,1.016198726,0.910244249,4.77621848,4.363754145,2.688222445,0.399934277,0.795142762,13.50996897,1.624924643,6.448643349,-0.162412247,0.03603411,0.287841912,256.1241422,-0.225217391,-0.264347826,-0.243478261
테크윙,0.280125251,0.148746762,0.523171213,1.173266829,0.678605014,1.810075638,8.197642116,3.296987612,3.518861447,2.559942996,40.65474942,7.846899888,4.105272133,8.49987021,-0.140761353,0.03603411,0.31395429,255.9465776,0.234782609,-0.645217391,-0.695652174
에이티세미콘,0.306542206,0.215528618,0.236938917,0.241180888,0.241180888,1.858102723,2.539984919,10.82043016,,0.18544852,0.677048984,7.984935173,1.891941892,2.160285464,-0.124014884,0.03603411,0.326111845,255.6149902,0.179166667,0.25,0.233333333
에디슨EV,0.630846326,0.451834215,0.264000951,5.597346344,4.514539738,0.235847979,2794.695954,5.018691751,3.630895553,2.220719515,5.966012976,8.736768075,2.306515082,6.830053161,-0.059712524,0.03603411,0.373479327,254.6354996,-0.226315789,-0.134736842,-0.376842105
와이지엔터테인먼트,0.462518953,0.231055927,0.479988081,1.768959513,1.62354711,0.637329369,inf,6.409517482,25.23865588,0.254375876,0.399700605,17.3551427,8.330261645,14.0448143,-0.059345557,0.03603411,0.437679875,253.7912576,1.255882353,0.7,0.180882353
이엠넷,0.999999956,0.256949958,0.28572329,1.704058136,1.704058136,1.167003995,48.82342483,2.107597449,,0.108779516,0.123975791,8.609093355,2.459818481,5.760874735,-0.030672071,0.03603411,0.307356445,252.9297966,0.0234375,0.078125,0.29375
신진에스엠,0.265304688,0.194717801,0.214494721,3.413803259,1.93753437,0.345044443,21.30585437,5.898472619,3.943801217,0.812187846,1.102846784,10.92701386,2.343786784,7.494247343,-0.006017505,0.03603411,0.34724373,251.083144,0.276666667,0.9,0.456666667
에스에프씨,0.233118706,0.167579075,0.444056337,2.058815456,1.338961443,0.899541264,28.54694895,21.46009438,10.26448184,0.528210529,1.451870866,10.28634743,4.56771776,5.787201854,-0.015650394,0.029538013,0.350362494,248.6916278,-0.438571429,-0.060714286,-0.1
비덴트,0.484132219,0.292709927,0.226118344,2.844475115,1.301481656,0.296010038,36.07401191,6.754914141,2.349984355,0.388299764,0.29201289,11.23439823,2.540303528,8.161845444,-0.020140105,0.037344562,0.3829512,248.2689176,-0.325,-0.225,-0.653333333
키네마스터,0.757481109,0.441981135,0.441254923,6.752690552,6.752691097,0.212387497,1910.913089,3.679036274,,0.50087194,0.53862112,8.430437392,3.719972006,6.989682319,-0.024607661,0.037344562,0.375709756,246.6770349,-0.136666667,0.038333333,-0.266666667
파인넥스,0.646778238,0.599489716,0.777970394,1.77825097,1.316228514,0.702829106,21.22142707,29.84573568,8.056462874,5.23053334,34.27381459,9.636933102,7.497248645,7.989920027,0.001334316,0.037344562,0.382707251,243.4729513,-0.360769231,-0.107692308,-0.372307692
씨유메디칼,0.595469626,0.311607952,0.253276595,7.162581168,4.917424757,0.313786043,36.07822019,2.315078851,3.587994686,0.324267365,1.189726928,11.52594175,2.919251277,9.168036259,-0.012356953,0.037344562,0.283337217,233.1681542,0.883333333,0.5125,0.141666667
서암기계공업,0.207762034,0.106921026,0.118398756,2.734419379,2.160137988,0.37439209,34.11071227,4.752633431,6.538649202,0.82869841,2.723830607,14.40872757,1.705975421,8.429509677,-0.014978267,0.037344562,0.318225345,228.0244835,-0.164473684,-0.1,-0.031578947
시큐브,0.50402454,0.231088197,0.286686918,3.692794937,3.686729392,0.460344963,66.11447826,2.098008412,644.819854,0.431191131,0.109649922,9.853910426,2.824987207,9.289427518,-0.016401208,0.037344562,0.255172458,225.3588048,-0.129591837,-0.069387755,0.079591837
나이스디앤비,1.0,0.143221755,0.182380194,3.122852697,3.122852697,0.378473758,inf,16.74099109,,0.138502102,0.05437995,13.96399447,2.546756028,10.46816316,0.001346508,0.037344562,0.1982736,224.1483407,0.479411765,0.455882353,0.020588235
디엔에이링크,0.374977637,0.148870323,0.169161102,1.205271415,0.937708899,0.789269184,7.985208635,2.337502567,5.923851274,0.083166077,0.476279848,36.781024,6.221918539,21.50510016,-0.04018974,0.037344562,0.211108515,220.5671592,1.5,0.753246753,0.211688312
원익머트리얼즈,0.360432018,0.226101192,0.231733828,1.656666787,1.095823539,0.457398207,29.75579373,9.473601221,6.651721763,0.120164986,0.253329034,13.74133938,3.184333178,8.662266391,-0.017355288,0.037344562,0.18848116,219.1312065,0.377777778,0.603703704,0.607407407
메지온,1.0,0.718453994,0.6621896,4.699669643,4.699669643,0.269546396,inf,41.28430293,,0.321859456,0.350074374,11.77950441,7.800265318,11.01947124,-0.082027149,0.041847808,0.185597102,202.6543979,-0.03125,-0.289583333,-0.327083333
남화토건,0.131631824,0.028095742,0.049571797,2.858247536,2.858247536,0.223931877,inf,4.839747807,,-0.08830301,-0.70542341,8.51158235,0.421934433,22.59576607,-0.040661322,0.047808558,0.071771218,195.6402205,0.866666667,0.626666667,0.743333333
뉴로스,0.549317413,0.203525308,0.320316731,1.654776454,1.471066185,1.0088246,7.104081295,1.67110683,9.390280925,0.325334005,0.667027769,5.454278323,1.747096604,4.993887563,0.004319613,0.047808558,0.269223844,179.6898886,0.294117647,-0.105882353,-0.145882353
사람인에이치알,0.407391956,0.081431367,0.294243766,1.432075069,1.432075069,1.50482159,25.02696823,9.094007795,,0.532803918,2.554802996,21.6773863,6.378435784,13.07357352,-0.016173956,0.047808558,0.299847961,172.3241131,2.43,2.35,2.25
빛샘전자,0.297702059,0.139331855,0.173497923,5.314615694,4.428212936,0.160453732,19540.31731,5.868302223,10.54297438,0.1306245,0.173007008,5.304549881,0.920328385,4.70272527,0.072118137,0.049372115,0.314310878,161.9817358,0.911363636,0.609090909,0.840909091
비아트론,0.380283201,0.22534499,0.429117556,3.69536602,3.672046071,0.318662301,57.11907412,2.754598327,301.9017782,1.176668552,0.425399998,15.45126191,6.63040775,14.08388566,-0.014808141,0.052457861,0.061558539,151.747008,-0.122641509,-0.242138365,-0.172955975
